CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
18005645,Colegio de Educación Infantil y Primaria,Lucena Rivas,Público,C/ Hondillo  7,Lanjarón,Lanjarón,Granada,18420,958779920,INF-PRI-EE,PAC-PAM-PAE,
18601849,Colegio Público Rural,Nevada,Público,C/ Ermita  s/n,Laroles,Nevada,Granada,18493,958761929,INF-PRI-SEC,,
18008063,Colegio de Educación Infantil y Primaria,Cervantes,Público,C/ El Espinar  19,Lobres,Salobreña,Granada,18610,671569412,INF-PRI-EE,PAC,CBI
18005876,Colegio de Educación Infantil y Primaria,Caminillo,Público,C/ Mariana Pineda  21,Loja,Loja,Granada,18300,958338901,INF-PRI-EE,PAC,CBI
18005906,Colegio de Educación Infantil y Primaria,Elena Martín Vivaldi,Público,Plaza Cervantes  2,Loja,Loja,Granada,18300,958338594,INF-PRI-EE,PAC-PAM-PAE-TE,
18000611,Colegio de Educación Infantil y Primaria,Rafael Pérez del Álamo,Público,Avda. Rafael Pérez del Álamo  s/n,Loja,Loja,Granada,18300,958338567,INF-PRI-EE,PAC,
18005891,Colegio de Educación Infantil y Primaria,San Francisco,Público,Avda. La Estación  4,Loja,Loja,Granada,18300,958338586,INF-PRI-EE,,
18005979,Colegio de Educación Infantil y Primaria,Victoria,Público,Avda. Los Ángeles  18,Loja,Loja,Granada,18300,958338596,INF-PRI-EE,,CBI
18602121,Colegio Público Rural,El Alféizar,Público,C/ Cristo de la Expiración  s/n,Los Tablones,Órgiva,Granada,18418,958779533,INF-PRI-EE,PAC-PAE-TE,
18009663,Colegio de Educación Infantil y Primaria,Emilio Carmona,Público,Avda. Dr. López-Cantarero Ballesteros  s/n,Maracena,Maracena,Granada,18200,958893907,INF-PRI-EE,PAC-PAM-PAE,CBI
18006236,Colegio de Educación Infantil y Primaria,Giner de los Ríos,Público,C/ La Humanidad  s/n,Maracena,Maracena,Granada,18200,958893749,INF-PRI-EE,PAC-PAM-PAE,
18601448,Colegio de Educación Infantil y Primaria,Las Mimbres,Público,Cmo. de los Eriales  s/n,Maracena,Maracena,Granada,18200,958893627,INF-PRI-EE,PAC-PAM-PAE,CBI
18013381,Colegio de Educación Infantil y Primaria,Maestra Teresa Morales,Público,C/ Tierra Media  s/n,Maracena,Maracena,Granada,18200,677901215,INF-PRI-EE,PAC-PAM-PAE,
