CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
21003554,Colegio de Educación Infantil y Primaria,José Nogales,Público,C/ Doctor Marañón  14,Valverde del Camino,Valverde del Camino,Huelva,21600,959559933,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21600738,Colegio de Educación Infantil y Primaria,Los Molinos,Público,C/ Cabezo Molino  s/n,Valverde del Camino,Valverde del Camino,Huelva,21600,959559903,INF-PRI-EE,PAC-PAM-PAE,CBI
21002914,Colegio de Educación Infantil y Primaria,Menéndez y Pelayo,Público,Ctra. de Calañas  s/n,Valverde del Camino,Valverde del Camino,Huelva,21600,959559900,INF-PRI-EE,PAC-PAM,CBI
21002987,Colegio de Educación Infantil y Primaria,San Roque,Público,C/ Hermanos Pinzón  7,Villablanca,Villablanca,Huelva,21590,959349904,INF-PRI-EE,PAC-PAE,
21002999,Colegio de Educación Infantil y Primaria,Francisco Alcalá,Público,C/ Pinadero  s/n,Villalba del Alcor,Villalba del Alcor,Huelva,21860,959439932,INF-PRI-EE,PAC-PAM,
21003050,Colegio de Educación Infantil y Primaria,San Matías,Público,Avda. Maestro José Moreno Andrade  s/n,Villanueva de los Castillejos,Villanueva de los Castillejos,Huelva,21540,959489926,INF-PRI-EE,PAC-PAE,
21003062,Colegio de Educación Infantil y Primaria,Azorín,Público,Avda. Constitución  s/n,Villarrasa,Villarrasa,Huelva,21850,959439670,INF-PRI-SEC-EE,PAC-PAM-PAE,CBI
21003086,Colegio de Educación Infantil y Primaria,San Vicente Mártir,Público,C/ El Seto  s/n,Zalamea la Real,Zalamea la Real,Huelva,21640,959559909,INF-PRI-EE,PAC-PAM-PAE-TE,
21003098,Colegio de Educación Infantil y Primaria,Sutefíe,Público,C/ Linares  s/n,Zufre,Zufre,Huelva,21210,671596432,INF-PRI-SEC-EE,TE,


